transaction_id,user_id,upi_id,device_id,device_type,os_version,app,transaction_type,merchant,receiver_upi,amount,transaction_datetime,hour,day_of_week,location,login_attempts,time_spent_on_app,past_day_transactions,past_week_transactions,status,is_fraud
TR00009033,user_6563,t140@oksbi,device_7611,Android,12,Amazon Pay,P2M,Flipkart,,17859.79,2025-10-02 22:29:56.492040,22,3,Location_94,1,255.24,2,11,FAILURE,1
TR00007310,user_349,a462e22b@yesbank,device_393,iOS,17,Amazon Pay,Bill Payment,TATA Power,,2807.39,2025-06-29 03:15:56.492040,3,6,Location_1,1,116.07,1,11,SUCCESS,0
TR00004555,user_564,cf205a34@oksbi,device_121,iOS,16,Google Pay,P2P,,00c5cdd3@oksbi,697.05,2025-07-08 13:43:56.492040,13,1,Location_2,1,53.06,1,4,SUCCESS,0
TR00000081,user_466,541654cf@oksbi,device_194,Android,13,Google Pay,E-commerce,Reliance Digital,,1093.09,2025-08-23 02:00:56.492040,2,5,Location_6,1,85.93,0,6,FAILURE,0
TR00003697,user_784,0a002b3f@okhdfc,device_559,Android,14,Amazon Pay,P2M,Movie Tickets,,3175.97,2025-06-06 14:52:56.492040,14,4,Location_12,1,130.23,1,6,SUCCESS,0
TR00004077,user_289,23eb94d6@yesbank,device_916,Android,14,WhatsApp Pay,P2M,Reliance Digital,,7636.17,2025-08-30 14:45:56.492040,14,5,Location_3,1,240.03,3,6,SUCCESS,0
TR00000727,user_453,3f22065b@okaxis,device_502,Android,11,Google Pay,P2M,Amazon,,2549.68,2025-04-29 21:35:56.492040,21,1,Location_3,1,54.37,3,5,FAILURE,0
TR00002091,user_232,e6aa1ff3@okaxis,device_406,Android,14,Amazon Pay,P2M,Swiggy,,5878.01,2025-08-21 20:12:56.492040,20,3,Location_4,1,102.35,1,4,SUCCESS,0
TR00004175,user_561,680c0cb3@oksbi,device_504,iOS,17,PhonePe,Bill Payment,Zomato,,704.82,2025-08-29 10:21:56.492040,10,4,Location_1,1,142.35,0,9,SUCCESS,0
TR00003662,user_222,516dcca6@okhdfc,device_686,iOS,16,WhatsApp Pay,Recharge,Myntra,,299.0,2025-05-26 13:15:56.492040,13,0,Location_4,1,197.08,3,3,SUCCESS,0
TR00001377,user_76,4a629fbe@yesbank,device_282,Android,14,Paytm,P2P,,c5334e6c@yesbank,4119.71,2025-04-27 04:26:56.492040,4,6,Location_5,1,175.52,1,11,SUCCESS,0
TR00005033,user_495,292fc3e1@oksbi,device_73,Android,12,BHIM,Recharge,Movie Tickets,,249.0,2025-04-25 15:21:56.492040,15,4,Location_5,1,50.19,3,13,SUCCESS,0
TR00003996,user_396,b557c8d3@okhdfc,device_474,iOS,15,Amazon Pay,Recharge,TATA Power,,249.0,2025-07-29 14:39:56.492040,14,1,Location_2,1,86.78,1,10,SUCCESS,0
TR00005596,user_786,cd6b265e@yesbank,device_855,iOS,17,WhatsApp Pay,E-commerce,Swiggy,,9137.9,2025-09-20 13:22:56.492040,13,5,Location_8,1,186.24,1,5,SUCCESS,0
TR00001349,user_21,e769ea64@oksbi,device_346,Android,13,Paytm,E-commerce,BigBasket,,316.0,2025-09-25 16:25:56.492040,16,3,Location_3,1,39.0,0,8,SUCCESS,0
TR00001018,user_759,920521f2@oksbi,device_891,Android,13,WhatsApp Pay,Bill Payment,Amazon,,2559.66,2025-08-11 13:43:56.492040,13,0,Location_2,1,79.54,0,10,SUCCESS,0
TR00006518,user_251,bf0bc1e6@okaxis,device_986,Android,14,BHIM,P2P,,6c067422@oksbi,2598.18,2025-10-17 21:31:56.492040,21,4,Location_1,1,71.92,3,4,SUCCESS,0
TR00006408,user_190,23bc0a6f@okhdfc,device_954,Android,14,BHIM,E-commerce,BigBasket,,3250.33,2025-10-03 08:05:56.492040,8,4,Location_3,1,241.02,2,7,SUCCESS,0
TR00009443,user_4752,s464@oksbi,device_3982,iOS,17,Amazon Pay,Recharge,BSES,,7.03,2025-06-14 07:17:56.492040,7,5,Location_81,1,260.11,13,23,SUCCESS,1
TR00005353,user_545,70923e6e@oksbi,device_601,iOS,15,BHIM,Bill Payment,Reliance Digital,,650.56,2025-05-27 17:01:56.492040,17,1,Location_5,1,287.63,2,11,SUCCESS,0
TR00001586,user_256,13ba193b@okhdfc,device_572,iOS,16,BHIM,Recharge,Reliance Digital,,199.0,2025-08-15 19:40:56.492040,19,4,Location_5,1,100.11,3,9,SUCCESS,0
TR00005688,user_137,f2895a55@oksbi,device_782,Android,14,BHIM,E-commerce,Swiggy,,9710.62,2025-10-16 04:34:56.492040,4,3,Location_5,1,232.02,2,11,SUCCESS,0
TR00008497,user_1787,f478@yesbank,device_8558,Android,12,Amazon Pay,Recharge,Swiggy,,3.24,2025-08-22 22:06:56.492040,22,4,Location_72,10,8.39,16,26,FAILURE,1
TR00005837,user_599,78b9bdb6@yesbank,device_637,iOS,16,Paytm,E-commerce,BigBasket,,2279.98,2025-06-02 18:43:56.492040,18,0,Location_4,1,279.43,0,4,SUCCESS,0
TR00000983,user_452,ab562fe2@yesbank,device_531,Android,13,BHIM,Recharge,Jio,,299.0,2025-07-13 09:19:56.492040,9,6,Location_14,1,252.6,3,9,SUCCESS,0
TR00007062,user_46,a86c5e12@okicici,device_825,iOS,17,BHIM,Bill Payment,Airtel,,1839.57,2025-07-29 14:41:56.492040,14,1,Location_2,1,87.8,3,7,SUCCESS,0
TR00006723,user_557,7f65f5e9@oksbi,device_1000,Android,10,Paytm,E-commerce,Swiggy,,3568.72,2025-08-30 09:23:56.492040,9,5,Location_2,1,106.44,2,12,SUCCESS,0
TR00000497,user_590,bfe910db@okaxis,device_481,iOS,17,BHIM,Bill Payment,Myntra,,2118.36,2025-09-24 06:58:56.492040,6,2,Location_2,1,76.44,3,12,SUCCESS,0
TR00008387,user_7123,p322@oksbi,device_3354,iOS,15,Paytm,E-commerce,TATA Power,,21345.61,2025-06-09 14:25:56.492040,14,0,Location_58,1,22.06,20,29,SUCCESS,1
TR00006621,user_629,f5c45459@oksbi,device_454,Android,14,Google Pay,Bill Payment,Swiggy,,1735.7,2025-07-13 09:00:56.492040,9,6,Location_13,1,157.97,2,5,SUCCESS,0
TR00000771,user_396,b557c8d3@okaxis,device_299,iOS,17,BHIM,Bill Payment,Amazon,,2157.16,2025-05-22 06:31:56.492040,6,3,Location_2,1,226.99,3,8,SUCCESS,0
TR00005772,user_436,b58f9d6b@oksbi,device_661,Android,11,Paytm,E-commerce,Myntra,,2223.25,2025-06-03 18:06:56.492040,18,1,Location_4,1,35.01,0,7,SUCCESS,0
TR00004750,user_246,d870c53e@oksbi,device_28,Android,10,Paytm,P2P,,29ec22b0@okhdfc,2853.43,2025-10-01 04:41:56.492040,4,2,Location_2,1,170.35,2,7,SUCCESS,0
TR00002770,user_758,78aac03e@yesbank,device_50,iOS,15,Paytm,E-commerce,Flipkart,,2833.16,2025-08-19 09:43:56.492040,9,1,Location_3,1,222.79,3,10,SUCCESS,0
TR00005083,user_691,e06f3299@okicici,device_945,Android,14,Google Pay,Bill Payment,TATA Power,,808.78,2025-06-13 16:54:56.492040,16,4,Location_5,1,42.18,2,3,SUCCESS,0
TR00004170,user_285,50f233af@oksbi,device_912,iOS,16,Google Pay,Bill Payment,Zomato,,870.01,2025-08-20 12:13:56.492040,12,2,Location_2,1,255.91,0,0,SUCCESS,0
TR00003966,user_545,70923e6e@okaxis,device_262,iOS,16,Paytm,Bill Payment,Swiggy,,2719.92,2025-05-25 08:26:56.492040,8,6,Location_5,2,152.96,2,5,SUCCESS,0
TR00002722,user_602,d3a8af26@okicici,device_609,Android,11,BHIM,Bill Payment,Zomato,,2208.99,2025-09-30 10:45:56.492040,10,1,Location_3,1,196.68,1,7,SUCCESS,0
TR00000472,user_40,656378ad@oksbi,device_651,iOS,17,BHIM,E-commerce,Zomato,,3503.91,2025-10-04 09:47:56.492040,9,5,Location_3,1,204.54,0,9,SUCCESS,0
TR00004568,user_584,5a37800a@oksbi,device_198,iOS,17,Google Pay,E-commerce,Myntra,,9373.99,2025-07-05 03:15:56.492040,3,5,Location_2,1,151.4,3,4,SUCCESS,0
TR00007279,user_298,0ef13f34@okaxis,device_129,iOS,15,BHIM,Recharge,BSES,,199.0,2025-05-17 16:31:56.492040,16,5,Location_5,1,257.77,0,2,SUCCESS,0
TR00005121,user_45,24a019b0@yesbank,device_369,iOS,16,Amazon Pay,Bill Payment,Flipkart,,928.45,2025-09-28 03:10:56.492040,3,6,Location_3,1,40.34,3,5,SUCCESS,0
TR00004740,user_422,26d275fe@okicici,device_807,iOS,17,PhonePe,P2P,,649a7dae@yesbank,3874.01,2025-04-24 11:23:56.492040,11,3,Location_16,1,253.06,0,9,SUCCESS,0
TR00001837,user_455,59bf8619@oksbi,device_309,iOS,16,PhonePe,Bill Payment,BigBasket,,1981.66,2025-07-26 09:09:56.492040,9,5,Location_3,1,172.97,1,5,SUCCESS,0
TR00009932,user_6862,w754@okhdfc,device_9534,Android,11,Amazon Pay,P2M,Jio,,11234.62,2025-08-14 22:02:56.492040,22,3,Location_80,4,11.62,19,28,FAILURE,1
TR00002629,user_33,d019d721@yesbank,device_742,iOS,16,PhonePe,P2P,,f1fd1547@okhdfc,953.95,2025-06-25 17:24:56.492040,17,2,Location_2,1,284.68,0,3,SUCCESS,0
TR00008188,user_8650,g359@okicici,device_8960,iOS,16,WhatsApp Pay,E-commerce,Airtel,,28068.16,2025-05-14 04:41:56.492040,4,2,Location_84,5,268.51,7,14,SUCCESS,1
TR00002741,user_20,1684ff63@oksbi,device_140,iOS,15,Google Pay,Bill Payment,Swiggy,,2401.13,2025-06-07 19:08:56.492040,19,5,Location_4,1,226.7,1,1,SUCCESS,0
TR00007853,user_667,a538baf2@okicici,device_921,Android,14,BHIM,Recharge,BigBasket,,299.0,2025-06-14 05:22:56.492040,5,5,Location_2,1,113.27,3,8,SUCCESS,0
TR00003613,user_510,84e732db@okhdfc,device_307,Android,12,Google Pay,Bill Payment,Airtel,,1547.83,2025-09-04 02:20:56.492040,2,3,Location_7,1,186.35,2,3,SUCCESS,0
TR00007007,user_798,d8a64267@oksbi,device_595,Android,14,PhonePe,Bill Payment,Movie Tickets,,2198.21,2025-05-12 02:00:56.492040,2,0,Location_3,1,231.16,3,5,SUCCESS,0
TR00005541,user_27,c0474b77@oksbi,device_212,iOS,17,Paytm,Recharge,Flipkart,,199.0,2025-08-28 07:04:56.492040,7,3,Location_3,1,266.12,1,10,SUCCESS,0
TR00009622,user_55,n217@okhdfc,device_6725,Android,14,WhatsApp Pay,E-commerce,Amazon,,13588.48,2025-09-14 17:32:56.492040,17,6,Location_41,5,29.46,14,21,FAILURE,1
TR00002493,user_575,5cc2e702@yesbank,device_778,iOS,17,BHIM,E-commerce,Amazon,,8479.55,2025-09-28 04:46:56.492040,4,6,Location_4,1,114.06,1,8,SUCCESS,0
TR00005826,user_296,553ab915@oksbi,device_554,Android,11,BHIM,Bill Payment,Myntra,,785.62,2025-09-06 08:37:56.492040,8,5,Location_3,1,148.36,1,11,SUCCESS,0
TR00003379,user_168,91cd07b8@okaxis,device_698,iOS,17,Amazon Pay,P2M,BSES,,1167.24,2025-08-28 04:36:56.492040,4,3,Location_5,1,92.6,1,8,FAILURE,0
TR00006342,user_450,0a0ef91b@okicici,device_935,Android,14,WhatsApp Pay,P2M,BSES,,691.26,2025-10-14 12:32:56.492040,12,1,Location_14,1,63.03,2,10,SUCCESS,0
TR00001942,user_466,541654cf@okhdfc,device_923,Android,14,PhonePe,P2M,Amazon,,4128.32,2025-07-09 15:05:56.492040,15,2,Location_1,2,94.01,2,7,FAILURE,0
TR00006250,user_133,93ba3eca@okaxis,device_6,Android,14,Google Pay,P2P,,6b804278@okicici,2491.65,2025-08-19 10:05:56.492040,10,1,Location_2,1,163.98,1,6,SUCCESS,0
TR00003972,user_369,f9684b22@oksbi,device_605,Android,13,BHIM,P2P,,3c29c527@oksbi,850.96,2025-04-29 18:51:56.492040,18,1,Location_1,1,159.98,1,1,SUCCESS,0
TR00003041,user_475,83d4298a@okaxis,device_59,Android,12,Amazon Pay,P2P,,2d99c659@oksbi,318.62,2025-07-10 10:54:56.492040,10,3,Location_3,1,163.3,3,7,SUCCESS,0
TR00004744,user_162,6897082f@yesbank,device_378,iOS,16,WhatsApp Pay,Bill Payment,Airtel,,2162.04,2025-08-07 19:48:56.492040,19,3,Location_5,1,34.06,1,7,SUCCESS,0
TR00009939,user_6151,i779@okaxis,device_8830,Android,13,Amazon Pay,E-commerce,TATA Power,,36554.74,2025-08-12 22:46:56.492040,22,1,Location_26,3,11.97,17,25,FAILURE,1
TR00000415,user_623,5432eeb1@oksbi,device_973,Android,14,Google Pay,P2M,Airtel,,2104.06,2025-07-08 20:25:56.492040,20,1,Location_1,1,163.4,1,6,SUCCESS,0
TR00004760,user_119,509a6834@oksbi,device_367,Android,13,Paytm,P2M,Airtel,,7121.48,2025-05-07 11:35:56.492040,11,2,Location_3,1,182.42,3,12,SUCCESS,0
TR00009414,user_6378,z842@oksbi,device_601,iOS,17,Paytm,Bill Payment,Flipkart,,29531.48,2025-08-19 12:28:56.492040,12,1,Location_86,10,79.27,0,8,SUCCESS,1
TR00004512,user_405,3d9938eb@oksbi,device_791,Android,12,Paytm,Bill Payment,Movie Tickets,,1713.11,2025-07-13 05:37:56.492040,5,6,Location_5,1,259.46,3,10,SUCCESS,0
TR00008654,user_2107,y976@okaxis,device_3047,iOS,16,BHIM,P2P,,e365@oksbi,10392.31,2025-04-23 23:41:56.492040,23,2,Location_37,1,290.59,10,19,SUCCESS,1
TR00005297,user_736,01a23508@okicici,device_749,Android,13,BHIM,P2P,,19b6539b@okaxis,4536.46,2025-07-05 11:18:56.492040,11,5,Location_5,1,221.85,3,7,SUCCESS,0
TR00008819,user_4915,c284@okaxis,device_2359,Android,14,Amazon Pay,Recharge,Zomato,,7.94,2025-10-02 23:35:56.492040,23,3,Location_42,9,21.42,16,22,SUCCESS,1
TR00001429,user_497,481e42ec@okaxis,device_770,Android,11,Paytm,Recharge,Jio,,499.0,2025-04-30 11:11:56.492040,11,2,Location_4,1,295.76,3,11,SUCCESS,0
TR00007429,user_787,542f8d4d@okaxis,device_471,Android,14,PhonePe,Recharge,Movie Tickets,,299.0,2025-09-29 21:30:56.492040,21,0,Location_4,1,167.47,0,1,SUCCESS,0
TR00003156,user_4,bb640eb8@okaxis,device_791,Android,13,Paytm,E-commerce,Jio,,3918.31,2025-04-27 01:33:56.492040,1,6,Location_4,1,36.75,2,4,SUCCESS,0
TR00006151,user_160,da106492@okaxis,device_488,Android,11,WhatsApp Pay,Recharge,Amazon,,399.0,2025-09-30 14:44:56.492040,14,1,Location_5,1,261.15,0,4,SUCCESS,0
TR00009178,user_2514,t834@okaxis,device_2365,Android,11,PhonePe,Recharge,Airtel,,5.82,2025-07-06 16:02:56.492040,16,6,Location_70,4,25.64,0,8,SUCCESS,1
TR00009712,user_9762,q637@yesbank,device_5460,iOS,15,BHIM,P2M,BSES,,33015.15,2025-07-14 00:20:56.492040,0,0,Location_29,8,22.48,2,11,SUCCESS,1
TR00005462,user_316,5ff6ee43@yesbank,device_727,Android,14,WhatsApp Pay,P2M,Zomato,,9802.22,2025-10-03 07:59:56.492040,7,4,Location_1,1,145.89,0,9,SUCCESS,0
TR00009978,user_4958,u645@yesbank,device_3908,Android,10,WhatsApp Pay,P2P,,p594@yesbank,42068.96,2025-05-31 02:47:56.492040,2,5,Location_74,8,27.13,2,2,FAILURE,1
TR00005291,user_199,5cfab3b4@okaxis,device_574,iOS,15,Google Pay,Recharge,Myntra,,999.0,2025-08-30 09:44:56.492040,9,5,Location_12,1,116.79,3,13,SUCCESS,0
TR00004945,user_308,cafb8c81@okaxis,device_952,iOS,17,Amazon Pay,P2M,Myntra,,958.34,2025-04-21 13:34:56.492040,13,0,Location_4,1,74.17,2,5,SUCCESS,0
TR00003384,user_580,89543e61@oksbi,device_580,Android,14,Google Pay,Bill Payment,BSES,,850.27,2025-08-14 20:03:56.492040,20,3,Location_3,1,179.71,3,3,SUCCESS,0
TR00005510,user_594,5d5b548a@okhdfc,device_457,iOS,15,WhatsApp Pay,P2M,Zomato,,5298.4,2025-04-21 16:40:56.492040,16,0,Location_2,1,135.07,0,5,SUCCESS,0
TR00008256,user_2568,x326@yesbank,device_4579,iOS,17,Paytm,P2M,BSES,,12060.01,2025-05-30 23:12:56.492040,23,4,Location_29,3,22.27,3,10,SUCCESS,1
TR00008719,user_6555,q254@oksbi,device_6032,Android,11,BHIM,P2M,Flipkart,,33242.7,2025-04-26 04:22:56.492040,4,5,Location_92,1,8.57,2,6,SUCCESS,1
TR00004907,user_740,cb6904e1@okaxis,device_319,iOS,17,Amazon Pay,P2M,BigBasket,,4385.83,2025-09-20 23:35:56.492040,23,5,Location_5,1,208.47,1,10,SUCCESS,0
TR00001343,user_328,88648f7a@okaxis,device_207,iOS,17,Amazon Pay,Recharge,BigBasket,,249.0,2025-08-17 07:31:56.492040,7,6,Location_2,1,228.53,0,1,SUCCESS,0
TR00002572,user_617,51d6c1c3@okicici,device_875,iOS,15,WhatsApp Pay,E-commerce,Myntra,,3856.49,2025-08-30 12:18:56.492040,12,5,Location_5,1,194.51,1,6,SUCCESS,0
TR00002019,user_334,04c1c1e5@yesbank,device_208,Android,10,Amazon Pay,Bill Payment,BigBasket,,2853.51,2025-07-30 17:27:56.492040,17,2,Location_5,1,203.13,0,7,SUCCESS,0
TR00003349,user_716,d925f4c1@oksbi,device_976,iOS,16,Amazon Pay,Recharge,Reliance Digital,,199.0,2025-07-30 14:27:56.492040,14,2,Location_3,1,105.0,0,4,SUCCESS,0
TR00007650,user_774,692f7f2f@oksbi,device_88,iOS,15,Paytm,Bill Payment,Movie Tickets,,1405.49,2025-06-04 22:53:56.492040,22,2,Location_5,1,102.98,1,10,SUCCESS,0
TR00002027,user_688,4e43c7e4@oksbi,device_146,Android,13,WhatsApp Pay,E-commerce,Amazon,,1081.58,2025-07-18 10:53:56.492040,10,4,Location_18,1,229.06,0,7,SUCCESS,0
TR00007860,user_671,e4087e5e@oksbi,device_176,iOS,17,Google Pay,Recharge,Swiggy,,349.0,2025-05-08 09:09:56.492040,9,3,Location_1,1,142.35,2,2,SUCCESS,0
TR00007634,user_433,b97d3f4b@okhdfc,device_955,Android,14,Paytm,P2P,,ab58da47@okicici,3790.88,2025-10-11 18:30:56.492040,18,5,Location_2,1,167.42,2,6,SUCCESS,0
TR00001574,user_123,7e7630b5@yesbank,device_159,iOS,16,Google Pay,E-commerce,TATA Power,,1990.89,2025-05-24 01:57:56.492040,1,5,Location_2,1,50.39,0,8,SUCCESS,0
TR00009626,user_2163,h765@yesbank,device_8273,Android,11,BHIM,E-commerce,Reliance Digital,,16300.83,2025-08-04 00:58:56.492040,0,0,Location_39,1,10.3,12,12,FAILURE,1
TR00004032,user_493,756ecd8e@okaxis,device_349,iOS,17,WhatsApp Pay,P2P,,fcec1653@oksbi,2772.9,2025-09-18 15:47:56.492040,15,3,Location_5,1,57.17,0,4,SUCCESS,0
TR00005010,user_248,d530e112@okhdfc,device_652,iOS,17,Paytm,Recharge,Amazon,,399.0,2025-07-18 10:57:56.492040,10,4,Location_1,1,255.38,1,7,SUCCESS,0
TR00004736,user_385,7affbd21@oksbi,device_265,iOS,17,Google Pay,P2P,,c8640ad7@okhdfc,1937.02,2025-08-01 12:56:56.492040,12,4,Location_2,2,142.6,3,12,SUCCESS,0
TR00006795,user_391,7f242e29@okaxis,device_156,iOS,17,WhatsApp Pay,P2P,,06be9d61@okaxis,1056.41,2025-07-02 12:00:56.492040,12,2,Location_1,1,209.42,0,0,SUCCESS,0
TR00003947,user_275,ad8e6acc@okaxis,device_892,iOS,15,BHIM,P2P,,ee060510@oksbi,2207.08,2025-07-30 12:24:56.492040,12,2,Location_2,1,96.85,2,4,SUCCESS,0
TR00003786,user_333,cbd88a02@okicici,device_173,Android,10,Paytm,P2P,,125f2bd7@okaxis,3526.45,2025-09-26 04:09:56.492040,4,4,Location_3,2,214.18,0,4,SUCCESS,0
TR00008763,user_7737,f326@yesbank,device_8531,Android,11,WhatsApp Pay,Bill Payment,Airtel,,12598.33,2025-07-14 23:23:56.492040,23,0,Location_57,1,27.08,2,2,SUCCESS,1
TR00003498,user_403,a342897f@okaxis,device_962,Android,10,Amazon Pay,Recharge,Reliance Digital,,199.0,2025-07-10 16:26:56.492040,16,3,Location_3,1,200.98,1,4,SUCCESS,0
TR00005980,user_344,fa122829@yesbank,device_955,iOS,16,Amazon Pay,E-commerce,Swiggy,,5033.97,2025-09-06 22:39:56.492040,22,5,Location_4,1,94.52,0,3,SUCCESS,0
TR00004967,user_623,5432eeb1@okhdfc,device_137,iOS,15,PhonePe,Bill Payment,Movie Tickets,,1293.94,2025-10-05 03:35:56.492040,3,6,Location_1,1,98.65,3,8,SUCCESS,0
TR00008953,user_4937,r951@oksbi,device_6478,iOS,16,Paytm,Bill Payment,Zomato,,7.54,2025-08-19 02:47:56.492040,2,1,Location_24,7,9.07,7,10,FAILURE,1
TR00008330,user_6761,h301@oksbi,device_857,Android,13,Google Pay,E-commerce,BigBasket,,18664.97,2025-06-03 23:01:56.492040,23,1,Location_65,1,6.08,17,23,SUCCESS,1
TR00007348,user_213,98240730@okhdfc,device_610,Android,12,Paytm,Recharge,Myntra,,249.0,2025-04-29 14:57:56.492040,14,1,Location_1,1,75.63,1,4,SUCCESS,0
TR00008753,user_8467,k314@oksbi,device_8826,iOS,16,Google Pay,E-commerce,BSES,,5.79,2025-06-21 06:42:56.492040,6,5,Location_99,1,20.26,11,16,SUCCESS,1
TR00008396,user_1613,i874@okicici,device_3791,Android,10,Amazon Pay,P2M,Jio,,34940.2,2025-07-02 22:26:56.492040,22,2,Location_40,1,96.0,0,3,FAILURE,1
TR00009771,user_1323,g869@okhdfc,device_3189,Android,11,Google Pay,E-commerce,BigBasket,,2.55,2025-08-08 21:11:56.492040,21,4,Location_99,5,22.24,10,17,SUCCESS,1
TR00007134,user_269,2c01dc3e@oksbi,device_347,Android,14,Paytm,P2P,,89e2b50c@okicici,3203.95,2025-06-09 19:53:56.492040,19,0,Location_1,1,292.15,0,5,FAILURE,0
TR00009027,user_2073,t655@okicici,device_1842,iOS,17,WhatsApp Pay,P2P,,h603@okaxis,4.42,2025-09-25 02:16:56.492040,2,3,Location_86,10,263.03,2,7,SUCCESS,1
TR00007501,user_614,d11a46d9@oksbi,device_639,iOS,16,Paytm,Bill Payment,BSES,,585.45,2025-07-29 11:54:56.492040,11,1,Location_5,1,178.7,3,5,SUCCESS,0
TR00009557,user_7315,g921@okhdfc,device_5677,Android,12,WhatsApp Pay,E-commerce,TATA Power,,44100.11,2025-10-03 23:12:56.492040,23,4,Location_34,1,9.66,8,10,SUCCESS,1
TR00006847,user_738,f3de3357@okicici,device_532,iOS,16,Amazon Pay,P2M,Movie Tickets,,8681.38,2025-07-29 20:13:56.492040,20,1,Location_2,1,65.76,2,11,SUCCESS,0
TR00001597,user_472,a4336f12@yesbank,device_711,iOS,17,Google Pay,P2M,BigBasket,,4234.95,2025-04-29 23:57:56.492040,23,1,Location_1,1,231.75,0,1,FAILURE,0
TR00008922,user_8778,e921@okicici,device_3766,Android,10,Google Pay,Recharge,BigBasket,,49793.49,2025-04-24 19:31:56.492040,19,3,Location_44,1,190.4,12,21,SUCCESS,1
TR00000912,user_523,3f2dc94e@oksbi,device_434,iOS,17,PhonePe,P2M,Zomato,,1650.85,2025-05-25 09:16:56.492040,9,6,Location_3,1,101.11,1,4,SUCCESS,0
TR00005984,user_577,e4ce15f7@oksbi,device_969,iOS,16,BHIM,Recharge,Airtel,,399.0,2025-05-23 13:14:56.492040,13,4,Location_1,1,162.91,3,11,SUCCESS,0
TR00003888,user_371,720ac1cb@okaxis,device_499,Android,10,BHIM,Recharge,Swiggy,,499.0,2025-07-13 04:56:56.492040,4,6,Location_2,1,258.86,3,12,SUCCESS,0
TR00004314,user_734,db7f0822@yesbank,device_350,Android,12,BHIM,Recharge,Airtel,,199.0,2025-04-20 20:12:56.492040,20,6,Location_14,1,161.08,2,3,SUCCESS,0
TR00005603,user_581,6115a60b@yesbank,device_645,iOS,15,PhonePe,Recharge,Reliance Digital,,699.0,2025-05-26 09:08:56.492040,9,0,Location_2,1,295.23,3,12,SUCCESS,0
TR00004619,user_425,36c29e4b@oksbi,device_252,iOS,16,PhonePe,P2P,,efcc1813@okicici,2605.02,2025-06-18 00:26:56.492040,0,2,Location_3,1,66.12,0,2,FAILURE,0
TR00005356,user_400,0e03ad26@oksbi,device_482,iOS,16,Google Pay,Recharge,Movie Tickets,,299.0,2025-06-15 09:11:56.492040,9,6,Location_3,1,260.92,3,4,SUCCESS,0
TR00006853,user_359,ced24f4d@okhdfc,device_521,iOS,15,Paytm,Bill Payment,Flipkart,,2334.72,2025-05-15 13:44:56.492040,13,3,Location_5,1,106.69,3,5,SUCCESS,0
TR00003201,user_15,ce11f5ec@oksbi,device_151,Android,11,WhatsApp Pay,P2M,TATA Power,,1221.77,2025-09-10 22:22:56.492040,22,2,Location_4,1,91.95,2,2,SUCCESS,0
TR00008653,user_7227,j576@oksbi,device_4296,iOS,16,WhatsApp Pay,E-commerce,Zomato,,9.84,2025-08-31 03:31:56.492040,3,6,Location_79,1,23.26,1,4,SUCCESS,1
TR00009354,user_6259,k572@okaxis,device_5719,Android,12,WhatsApp Pay,P2P,,l688@okicici,43216.0,2025-09-10 23:11:56.492040,23,2,Location_85,6,200.79,1,9,SUCCESS,1
TR00004858,user_795,8041ee19@okicici,device_585,iOS,17,PhonePe,P2P,,2e6d949d@okhdfc,4275.77,2025-08-02 16:24:56.492040,16,5,Location_5,1,289.14,0,1,SUCCESS,0
TR00008552,user_4564,d235@yesbank,device_9108,iOS,16,Amazon Pay,Recharge,Airtel,,26567.73,2025-06-16 00:49:56.492040,0,0,Location_91,1,13.8,5,14,FAILURE,1
TR00009599,user_2866,r892@okaxis,device_8818,Android,12,PhonePe,E-commerce,Myntra,,6.11,2025-09-20 23:30:56.492040,23,5,Location_83,9,296.15,18,22,SUCCESS,1
TR00001407,user_225,2bf8defb@okhdfc,device_11,Android,10,BHIM,Recharge,Movie Tickets,,699.0,2025-05-08 22:47:56.492040,22,3,Location_4,1,47.23,2,12,SUCCESS,0
TR00005408,user_324,ec1e625d@okicici,device_687,iOS,15,BHIM,P2M,TATA Power,,3942.21,2025-07-09 15:40:56.492040,15,2,Location_1,1,170.38,1,4,SUCCESS,0
TR00007698,user_765,65a84377@okaxis,device_272,Android,13,WhatsApp Pay,P2P,,5b8c389b@okicici,3540.3,2025-07-27 13:26:56.492040,13,6,Location_5,1,289.0,2,5,SUCCESS,0
TR00002889,user_224,08f77a26@okicici,device_149,iOS,16,Amazon Pay,P2M,BSES,,8006.23,2025-07-08 16:21:56.492040,16,1,Location_5,1,159.57,0,10,FAILURE,0
TR00001937,user_395,e0079370@okhdfc,device_528,Android,14,Paytm,Recharge,Swiggy,,299.0,2025-07-07 08:13:56.492040,8,0,Location_2,1,268.5,3,4,SUCCESS,0
TR00005052,user_100,f33d562b@okicici,device_354,Android,11,WhatsApp Pay,Bill Payment,Zomato,,1621.41,2025-09-09 03:57:56.492040,3,1,Location_3,1,213.43,1,2,SUCCESS,0
TR00002624,user_128,12408c9c@oksbi,device_397,Android,13,PhonePe,P2M,Myntra,,7658.95,2025-09-07 16:54:56.492040,16,6,Location_1,1,131.96,0,2,SUCCESS,0
TR00008420,user_1018,z808@okaxis,device_6364,iOS,15,Google Pay,Recharge,BSES,,3.71,2025-08-21 05:34:56.492040,5,3,Location_21,10,135.45,8,17,FAILURE,1
